Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15/10/2020 15:23:06,628;39,550379;17,348737;34,132614;34,155439;66,700195;25,698881;76,834367;32,595332;
15/10/2020 15:23:07,627;39,552076;17,348737;34,135387;34,156672;66,700195;25,801759;76,731483;32,698225;
15/10/2020 15:23:08,627;39,553465;17,347051;34,137389;34,158212;66,751638;25,904637;76,731483;32,595332;
15/10/2020 15:23:09,628;39,550842;17,346591;34,138005;34,159599;66,700195;25,698881;76,731483;32,543886;
15/10/2020 15:23:10,627;39,552693;17,348124;34,141086;34,158212;66,751638;25,698881;76,782925;32,698225;
15/10/2020 15:23:11,628;39,556396;17,347358;34,142472;34,157288;66,700195;25,75032;76,628598;32,646779;
15/10/2020 15:23:12,628;39,556242;17,346438;34,144167;34,157134;66,597308;25,698881;76,782925;32,646779;
15/10/2020 15:23:13,628;39,555625;17,345672;34,145553;34,155747;66,597308;25,801759;76,731483;32,646779;
15/10/2020 15:23:14,627;39,556859;17,346591;34,146323;34,156209;66,597308;25,853198;76,731483;32,595332;
15/10/2020 15:23:15,627;39,556859;17,345058;34,145707;34,158982;66,648752;25,801759;76,731483;32,543886;
15/10/2020 15:23:16,628;39,554545;17,344905;34,147248;34,160831;66,597308;25,75032;76,782925;32,595332;
15/10/2020 15:23:17,628;39,555933;17,344599;34,148326;34,160985;66,340092;25,698881;76,731483;32,595332;
15/10/2020 15:23:18,627;39,554853;17,344139;34,148942;34,160369;66,391536;25,75032;76,731483;32,543886;
15/10/2020 15:23:19,627;39,553928;17,343679;34,148942;34,160369;66,442979;25,75032;76,731483;32,646779;
15/10/2020 15:23:20,627;39,55331;17,345058;34,149404;34,158674;66,442979;25,647442;76,68004;32,698225;
15/10/2020 15:23:21,627;39,552693;17,343526;34,149404;34,158674;66,442979;25,75032;76,731483;32,595332;
15/10/2020 15:23:22,627;39,551768;17,345058;34,14925;34,159753;66,442979;25,75032;76,782925;32,595332;
15/10/2020 15:23:23,628;39,551768;17,344752;34,150944;34,167147;66,494422;25,801759;76,782925;32,646779;
15/10/2020 15:23:24,628;39,549299;17,344599;34,152331;34,170845;66,597308;25,801759;76,731483;32,543886;
15/10/2020 15:23:25,629;39,549762;17,345212;34,153101;34,174542;66,597308;25,75032;76,782925;32,698225;
15/10/2020 15:23:26,627;39,548219;17,346438;34,156028;34,177315;66,545865;25,698881;76,782925;32,698225;
15/10/2020 15:23:27,627;39,550842;17,345518;34,159725;34,180396;66,391536;25,647442;76,731483;32,646779;
15/10/2020 15:23:28,627;39,551922;17,346898;34,161881;34,186404;66,391536;25,75032;76,68004;32,646779;
15/10/2020 15:23:29,627;39,552848;17,346285;34,164038;34,188869;66,494422;25,853198;76,628598;32,698225;
15/10/2020 15:23:30,628;39,55439;17,348431;34,165886;34,189639;66,237206;25,75032;76,525713;32,646779;
15/10/2020 15:23:31,628;39,553773;17,350117;34,165732;34,191642;66,340092;25,75032;76,525713;32,749671;
15/10/2020 15:23:32,627;39,555008;17,353643;34,17174;34,195801;66,082876;25,698881;76,628598;32,698225;
15/10/2020 15:23:33,628;39,555471;17,355636;34,171124;34,19842;66,082876;25,853198;76,525713;32,646779;
15/10/2020 15:23:34,627;39,554082;17,355789;34,173742;34,199961;66,13432;25,75032;76,68004;32,646779;
15/10/2020 15:23:35,627;39,554545;17,356249;34,176515;34,202734;66,185763;25,801759;76,525713;32,698225;
15/10/2020 15:23:36,627;39,556859;17,357322;34,179134;34,204428;66,082876;25,75032;76,525713;32,646779;
15/10/2020 15:23:37,627;39,557476;17,359468;34,182677;34,206123;66,288649;25,698881;76,628598;32,646779;
15/10/2020 15:23:38,629;39,561025;17,358088;34,184217;34,211361;66,237206;25,75032;76,68004;32,698225;
15/10/2020 15:23:39,627;39,560099;17,358395;34,185603;34,211977;66,237206;25,801759;76,525713;32,749671;
15/10/2020 15:23:40,627;39,560562;17,359161;34,18699;34,213518;66,288649;25,75032;76,68004;32,646779;
15/10/2020 15:23:41,628;39,565499;17,358855;34,189916;34,220604;66,288649;25,801759;76,68004;32,698225;
15/10/2020 15:23:42,628;39,565962;17,359468;34,191303;34,222915;66,340092;25,75032;76,577156;32,698225;
15/10/2020 15:23:43,627;39,568431;17,358548;34,195924;34,226766;66,340092;25,698881;76,628598;32,646779;
15/10/2020 15:23:44,627;39,569357;17,357782;34,198389;34,229385;66,442979;25,904637;76,628598;32,646779;
15/10/2020 15:23:45,628;39,565962;17,356095;34,20378;34,235548;66,442979;25,853198;76,628598;32,646779;
15/10/2020 15:23:46,628;39,567505;17,357322;34,205321;34,237088;66,545865;25,801759;76,474271;32,595332;
15/10/2020 15:23:47,627;39,568894;17,356709;34,208401;34,238321;66,391536;25,75032;76,474271;32,646779;
15/10/2020 15:23:48,627;39,569202;17,355482;34,21102;34,239091;66,442979;25,75032;76,422829;32,698225;
15/10/2020 15:23:49,629;39,566888;17,358088;34,216566;34,240323;66,391536;25,698881;76,474271;32,698225;
15/10/2020 15:23:50,628;39,567659;17,358242;34,220571;34,240169;66,237206;25,853198;76,474271;32,595332;
15/10/2020 15:23:51,627;39,569202;17,358395;34,223806;34,24171;66,340092;25,801759;76,525713;32,749671;
15/10/2020 15:23:52,627;39,568894;17,359161;34,225654;34,243558;66,237206;25,801759;76,422829;32,698225;
15/10/2020 15:23:53,627;39,569511;17,358088;34,229967;34,247102;66,391536;25,75032;76,422829;32,698225;
15/10/2020 15:23:54,628;39,568894;17,357935;34,229967;34,247718;66,340092;25,801759;76,422829;32,749671;
15/10/2020 15:23:55,628;39,567042;17,357015;34,233664;34,24741;66,391536;25,801759;76,422829;32,749671;
15/10/2020 15:23:56,627;39,569357;17,357168;34,235051;34,250183;66,545865;25,853198;76,371387;32,646779;
15/10/2020 15:23:57,628;39,568431;17,355942;34,237361;34,251261;67,26607;25,75032;76,577156;32,749671;
15/10/2020 15:23:58,628;39,566425;17,353489;34,241058;34,250183;66,597308;25,75032;76,422829;32,698225;
15/10/2020 15:23:59,627;39,565499;17,351957;34,241212;34,249413;66,545865;25,801759;76,422829;32,646779;
15/10/2020 15:24:00,628;39,562259;17,34981;34,24075;34,247564;66,494422;25,853198;76,474271;32,698225;
15/10/2020 15:24:01,629;39,561179;17,348431;34,241828;34,24895;66,751638;25,853198;76,319944;32,749671;
15/10/2020 15:24:02,628;39,558248;17,344445;34,242291;34,24741;66,700195;25,698881;76,319944;32,646779;
15/10/2020 15:24:03,627;39,555933;17,343832;34,241674;34,246948;66,648752;25,75032;76,319944;32,749671;
15/10/2020 15:24:04,628;39,553156;17,341686;34,241983;34,246023;66,597308;25,801759;76,371387;32,749671;
15/10/2020 15:24:05,627;39,551922;17,33862;34,244447;34,24664;66,803081;25,853198;76,319944;32,698225;
15/10/2020 15:24:06,627;39,546213;17,335401;34,248914;34,250337;66,905968;25,801759;76,371387;32,749671;
15/10/2020 15:24:07,628;39,546522;17,332489;34,249685;34,25388;66,905968;25,801759;76,319944;32,801117;
15/10/2020 15:24:08,628;39,542047;17,329883;34,253228;34,256191;66,803081;25,75032;76,268502;32,749671;
15/10/2020 15:24:09,627;39,539116;17,32835;34,255692;34,25727;66,854525;25,801759;76,268502;32,698225;
15/10/2020 15:24:10,628;39,533407;17,324364;34,259081;34,258348;66,957411;25,801759;76,319944;32,749671;
15/10/2020 15:24:11,628;39,530167;17,321298;34,258311;34,256961;66,957411;25,853198;76,268502;32,698225;
15/10/2020 15:24:12,628;39,528162;17,317773;34,261084;34,257115;67,111741;25,801759;76,268502;32,646779;
15/10/2020 15:24:13,628;39,527853;17,315473;34,261854;34,25727;66,854525;25,853198;76,371387;32,749671;
15/10/2020 15:24:14,628;39,522916;17,313787;34,26247;34,255729;66,803081;25,75032;76,21706;32,646779;
15/10/2020 15:24:15,628;39,518287;17,309955;34,263395;34,259118;66,751638;25,801759;76,371387;32,698225;
15/10/2020 15:24:16,628;39,515201;17,30597;34,264319;34,263124;66,854525;25,801759;76,319944;32,646779;
15/10/2020 15:24:17,629;39,513504;17,305663;34,265397;34,265126;66,854525;25,801759;76,268502;32,749671;
15/10/2020 15:24:18,628;39,513196;17,30459;34,2674;34,268824;66,854525;25,75032;76,371387;32,698225;
15/10/2020 15:24:19,627;39,515201;17,30321;34,271713;34,275448;66,648752;25,698881;76,319944;32,749671;
15/10/2020 15:24:20,629;39,511807;17,300758;34,274486;34,278992;66,700195;25,75032;76,319944;32,698225;
15/10/2020 15:24:21,628;39,512424;17,301677;34,275256;34,281303;66,700195;25,801759;76,319944;32,749671;
15/10/2020 15:24:22,627;39,512116;17,301524;34,278029;34,285;66,700195;25,853198;76,319944;32,698225;
15/10/2020 15:24:23,628;39,512116;17,298765;34,278953;34,288389;66,854525;25,853198;76,371387;32,749671;
15/10/2020 15:24:24,629;39,511036;17,297692;34,279877;34,289005;66,803081;25,801759;76,165617;32,749671;
15/10/2020 15:24:25,627;39,509338;17,296312;34,280956;34,294398;66,854525;25,75032;76,165617;32,698225;
15/10/2020 15:24:26,628;39,50795;17,29432;34,280647;34,295014;66,957411;25,853198;76,371387;32,749671;
15/10/2020 15:24:27,629;39,503938;17,291867;34,284036;34,300252;67,060297;25,75032;76,371387;32,749671;
15/10/2020 15:24:28,627;39,503321;17,289108;34,285731;34,303333;66,905968;25,853198;76,268502;32,698225;
15/10/2020 15:24:29,628;39,499618;17,287728;34,285885;34,306414;66,803081;25,698881;76,268502;32,646779;
15/10/2020 15:24:30,629;39,496224;17,286655;34,28835;34,308571;66,803081;25,853198;76,371387;32,801117;
15/10/2020 15:24:31,627;39,494836;17,282516;34,290352;34,312422;66,854525;25,853198;76,114175;32,698225;
15/10/2020 15:24:32,628;39,490978;17,280524;34,292663;34,318739;66,803081;25,904637;76,319944;32,749671;
15/10/2020 15:24:33,628;39,488356;17,279144;34,296206;34,320434;66,905968;25,801759;76,422829;32,698225;
15/10/2020 15:24:34,627;39,486196;17,277764;34,296976;34,324439;66,905968;25,853198;76,268502;32,749671;
15/10/2020 15:24:35,628;39,484036;17,277151;34,298055;34,325518;66,751638;25,853198;76,21706;32,698225;
15/10/2020 15:24:36,628;39,481104;17,271173;34,303908;34,330602;66,803081;25,801759;76,21706;32,698225;
15/10/2020 15:24:37,627;39,476321;17,2701;34,30437;34,331988;66,905968;25,853198;76,114175;32,801117;
15/10/2020 15:24:38,628;39,47663;17,267034;34,305141;34,335069;66,905968;25,853198;76,165617;32,595332;
15/10/2020 15:24:39,628;39,474778;17,263202;34,307914;34,337226;66,854525;25,853198;76,21706;32,698225;
15/10/2020 15:24:40,628;39,46907;17,261056;34,309916;34,341232;66,905968;25,75032;76,371387;32,749671;
15/10/2020 15:24:41,628;39,46583;17,260903;34,312227;34,343235;66,751638;25,75032;76,21706;32,749671;
15/10/2020 15:24:42,628;39,465213;17,260136;34,312997;34,344005;66,648752;25,853198;76,371387;32,698225;
15/10/2020 15:24:43,627;39,463361;17,25845;34,315308;34,345237;66,700195;25,853198;76,371387;32,801117;
15/10/2020 15:24:44,628;39,461664;17,257531;34,315924;34,348473;66,751638;25,853198;76,165617;32,698225;
15/10/2020 15:24:45,628;39,459967;17,255538;34,317002;34,352016;66,751638;25,801759;76,268502;32,749671;
15/10/2020 15:24:46,628;39,460121;17,254618;34,318235;34,353711;66,700195;25,801759;76,319944;32,749671;
15/10/2020 15:24:47,628;39,458733;17,254465;34,320545;34,354327;66,751638;25,801759;76,371387;32,749671;
15/10/2020 15:24:48,629;39,45827;17,252319;34,324088;34,356792;66,751638;25,853198;76,268502;32,749671;
15/10/2020 15:24:49,629;39,457807;17,250939;34,328864;34,360181;66,751638;25,801759;76,525713;32,749671;
15/10/2020 15:24:50,627;39,458733;17,249713;34,331329;34,361568;66,700195;25,801759;76,319944;32,801117;
15/10/2020 15:24:51,628;39,45719;17,249713;34,333485;34,362338;66,648752;25,853198;76,371387;32,801117;
15/10/2020 15:24:52,628;39,458424;17,248487;34,334409;34,364033;66,700195;25,801759;76,319944;32,749671;
15/10/2020 15:24:53,627;39,452716;17,246034;34,33595;34,366344;66,700195;25,853198;76,422829;32,801117;
15/10/2020 15:24:54,628;39,451019;17,246954;34,335334;34,369117;66,751638;25,801759;76,319944;32,801117;
15/10/2020 15:24:55,628;39,450093;17,245727;34,335642;34,370195;66,751638;25,904637;76,319944;32,698225;
15/10/2020 15:24:56,629;39,447316;17,244041;34,336258;34,370041;66,700195;25,904637;76,422829;32,801117;
15/10/2020 15:24:57,628;39,446082;17,240976;34,338415;34,372352;66,700195;25,801759;76,319944;32,801117;
15/10/2020 15:24:58,628;39,442996;17,23791;34,340263;34,373431;66,957411;25,853198;76,21706;32,698225;
15/10/2020 15:24:59,628;39,441916;17,237603;34,342574;34,376666;66,803081;25,904637;76,21706;32,852563;
15/10/2020 15:25:00,627;39,441299;17,237297;34,344114;34,379285;66,700195;25,801759;76,21706;32,801117;
15/10/2020 15:25:01,628;39,441453;17,236377;34,346271;34,38252;66,700195;26,007515;76,114175;32,801117;
15/10/2020 15:25:02,628;39,445464;17,237143;34,34889;34,384985;66,648752;25,956076;76,21706;32,749671;
15/10/2020 15:25:03,628;39,448087;17,236684;34,347658;34,38668;66,751638;25,904637;76,21706;32,852563;
15/10/2020 15:25:04,628;39,448704;17,23791;34,348582;34,389145;66,803081;25,853198;76,114175;32,801117;
15/10/2020 15:25:05,628;39,448396;17,236377;34,348582;34,390532;66,854525;25,904637;76,114175;32,749671;
15/10/2020 15:25:06,628;39,449784;17,234997;34,346887;34,392843;66,854525;25,853198;76,062733;32,749671;
15/10/2020 15:25:07,628;39,449476;17,234997;34,347041;34,393921;66,957411;25,75032;75,959848;32,801117;
15/10/2020 15:25:08,628;39,44963;17,232851;34,346117;34,394383;67,008854;25,853198;76,01129;32,801117;
15/10/2020 15:25:09,628;39,45071;17,231625;34,346271;34,392843;67,060297;25,904637;76,062733;32,698225;
15/10/2020 15:25:10,628;39,450247;17,228713;34,344577;34,39238;66,957411;25,801759;76,062733;32,801117;
15/10/2020 15:25:11,629;39,446853;17,2258;34,346579;34,394075;66,957411;25,801759;75,908406;32,749671;
15/10/2020 15:25:12,628;39,446544;17,22534;34,346425;34,396386;66,803081;25,853198;76,114175;32,801117;
15/10/2020 15:25:13,628;39,444539;17,222735;34,349968;34,398235;66,803081;25,904637;76,01129;32,801117;
15/10/2020 15:25:14,628;39,438367;17,218289;34,354744;34,401778;66,700195;25,904637;76,01129;32,801117;
15/10/2020 15:25:15,628;39,437287;17,219669;34,358595;34,404089;66,803081;25,801759;76,062733;32,749671;
15/10/2020 15:25:16,629;39,434047;17,21599;34,361522;34,4064;66,648752;25,801759;75,959848;32,801117;
15/10/2020 15:25:17,628;39,429727;17,214917;34,365835;34,408249;66,545865;25,801759;76,01129;32,852563;
15/10/2020 15:25:18,628;39,425099;17,213078;34,367992;34,411484;66,648752;25,853198;76,01129;32,852563;
15/10/2020 15:25:19,628;39,421088;17,209705;34,371997;34,414874;66,700195;25,801759;76,062733;32,801117;
15/10/2020 15:25:20,628;39,419236;17,209399;34,375694;34,416723;66,751638;25,853198;76,062733;32,852563;
15/10/2020 15:25:21,629;39,416768;17,207866;34,378467;34,418879;66,648752;25,853198;75,959848;32,749671;
15/10/2020 15:25:22,628;39,416922;17,205413;34,381548;34,419804;66,700195;25,75032;76,114175;32,749671;
15/10/2020 15:25:23,628;39,414608;17,206793;34,387402;34,424426;66,854525;25,904637;76,01129;32,801117;
15/10/2020 15:25:24,628;39,417231;17,208326;34,388943;34,425966;66,854525;25,904637;76,062733;32,801117;
15/10/2020 15:25:25,628;39,418156;17,2071;34,392948;34,430126;67,008854;25,853198;75,959848;32,801117;
15/10/2020 15:25:26,628;39,419082;17,208326;34,395567;34,431051;67,008854;25,801759;76,114175;32,801117;
15/10/2020 15:25:27,629;39,423402;17,213078;34,39834;34,434286;67,163184;25,853198;76,062733;32,801117;
15/10/2020 15:25:28,630;39,426488;17,21599;34,400804;34,434902;67,214627;25,904637;75,856963;32,749671;
15/10/2020 15:25:29,628;39,43019;17,217829;34,403885;34,43783;67,368957;25,956076;75,856963;32,801117;
15/10/2020 15:25:30,628;39,431733;17,219975;34,407275;34,44014;67,317514;25,904637;76,01129;32,852563;
15/10/2020 15:25:31,628;39,438059;17,226873;34,410664;34,444454;67,26607;25,853198;75,959848;32,801117;
15/10/2020 15:25:32,628;39,440373;17,230246;34,41282;34,447998;67,214627;25,801759;76,062733;32,749671;
15/10/2020 15:25:33,629;39,440836;17,232851;34,415439;34,450001;67,26607;25,853198;76,062733;32,801117;
15/10/2020 15:25:34,628;39,445464;17,236837;34,418828;34,451387;67,368957;25,904637;75,908406;32,852563;
15/10/2020 15:25:35,629;39,449476;17,239749;34,418982;34,452774;67,471843;25,956076;75,908406;32,801117;
15/10/2020 15:25:36,628;39,453024;17,242202;34,422988;34,455085;67,368957;25,801759;75,908406;32,801117;
15/10/2020 15:25:37,628;39,456727;17,244808;34,424066;34,456317;67,317514;25,904637;75,805521;32,852563;
15/10/2020 15:25:38,628;39,457344;17,247414;34,423758;34,458628;67,57473;25,904637;75,856963;32,749671;
15/10/2020 15:25:39,629;39,459659;17,246954;34,425761;34,460015;67,57473;25,904637;75,908406;32,852563;
15/10/2020 15:25:40,628;39,463053;17,25002;34,430074;34,462326;67,677616;25,904637;75,959848;32,852563;
15/10/2020 15:25:41,628;39,464904;17,251093;34,432539;34,46171;67,626173;25,956076;75,805521;32,749671;
15/10/2020 15:25:42,628;39,467527;17,250173;34,434542;34,463867;67,729059;25,853198;75,959848;32,801117;
15/10/2020 15:25:43,629;39,468916;17,250326;34,436852;34,464329;67,626173;25,904637;75,959848;32,852563;
15/10/2020 15:25:44,628;39,467681;17,248487;34,437469;34,465561;67,729059;25,904637;75,959848;32,904009;
15/10/2020 15:25:45,628;39,467064;17,249406;34,439625;34,466024;67,626173;26,007515;75,805521;32,801117;
15/10/2020 15:25:46,628;39,465213;17,248333;34,440858;34,467256;67,368957;25,904637;76,114175;32,904009;
15/10/2020 15:25:47,628;39,465521;17,245114;34,44286;34,468181;67,4204;25,904637;76,062733;32,852563;
15/10/2020 15:25:48,629;39,463516;17,243275;34,447944;34,471724;67,26607;25,956076;75,805521;32,801117;
15/10/2020 15:25:49,628;39,463207;17,243428;34,450563;34,472494;67,317514;25,853198;75,908406;32,801117;
15/10/2020 15:25:50,628;39,463207;17,242049;34,453952;34,47573;67,26607;26,419028;75,959848;32,801117;
15/10/2020 15:25:51,630;39,46259;17,242662;34,458112;34,477271;67,317514;25,956076;75,856963;32,904009;
15/10/2020 15:25:52,629;39,463053;17,242202;34,461501;34,479582;67,214627;25,853198;75,805521;32,852563;
15/10/2020 15:25:53,629;39,462898;17,241435;34,467663;34,486206;67,111741;25,956076;75,908406;32,852563;
15/10/2020 15:25:54,629;39,463053;17,242049;34,469974;34,489442;67,060297;25,956076;75,908406;32,904009;
15/10/2020 15:25:55,628;39,465213;17,240362;34,473363;34,492523;67,008854;26,007515;75,856963;32,852563;
15/10/2020 15:25:56,628;39,464596;17,241742;34,476906;34,496991;66,957411;25,904637;75,856963;32,801117;
15/10/2020 15:25:57,629;39,46367;17,240822;34,481528;34,504695;67,060297;25,904637;75,908406;32,904009;
15/10/2020 15:25:58,628;39,46583;17,239596;34,486457;34,509317;67,008854;25,904637;75,805521;32,904009;
15/10/2020 15:25:59,628;39,464133;17,239443;34,489076;34,514093;67,060297;25,956076;75,908406;32,852563;
15/10/2020 15:26:00,629;39,462744;17,237143;34,491233;34,519177;67,008854;25,956076;75,908406;32,852563;
15/10/2020 15:26:01,629;39,458887;17,23653;34,499552;34,528729;67,060297;25,904637;75,908406;32,852563;
15/10/2020 15:26:02,628;39,457653;17,235151;34,503403;34,532735;67,111741;25,904637;75,856963;32,852563;
15/10/2020 15:26:03,628;39,458733;17,233924;34,505868;34,538128;67,060297;25,904637;75,959848;32,904009;
15/10/2020 15:26:04,628;39,452716;17,233311;34,509103;34,543212;67,163184;26,007515;75,908406;32,904009;
15/10/2020 15:26:05,628;39,455339;17,231932;34,512801;34,547218;67,111741;25,956076;75,856963;32,852563;
15/10/2020 15:26:06,628;39,452716;17,229479;34,518809;34,553843;67,163184;25,956076;75,908406;32,852563;
